location_name,sex_name,age_name,cause_name,val
Kentucky,Male,50 to 54,Depressive disorders,4701.385
Kentucky,Male,45 to 49,Depressive disorders,5189.8
Kentucky,Female,40 to 44,Depressive disorders,9519.755
Kentucky,Male,40 to 44,Depressive disorders,5591.59
Kentucky,Female,35 to 39,Depressive disorders,9279.53
Kentucky,Male,35 to 39,Depressive disorders,5465.925
Kentucky,Female,30 to 34,Depressive disorders,8615.05
Kentucky,Male,30 to 34,Depressive disorders,5069.375
Kentucky,Female,25 to 29,Depressive disorders,8458.135
Kentucky,Male,25 to 29,Depressive disorders,4988.96
Kentucky,Female,20 to 24,Depressive disorders,8532.545
Kentucky,Male,20 to 24,Depressive disorders,5035.305
Kentucky,Female,15 to 19,Depressive disorders,8330.57
Kentucky,Female,45 to 49,Depressive disorders,8972.84
Kentucky,Female,80 plus,Depressive disorders,4155.425688
Kentucky,Male,80 to 84,Depressive disorders,3103.075
Kentucky,Male,15 to 19,Major depressive disorder,3118.3984
Kentucky,Male,15 to 19,Anxiety disorders,4776.0519
Kentucky,Female,15 to 19,Anxiety disorders,8210.5058
Kentucky,Male,80 to 84,Anxiety disorders,3001.3214
Kentucky,Female,80 to 84,Depressive disorders,3833.805
Kentucky,Male,80 plus,Anxiety disorders,2811.032775
Kentucky,Female,75 to 79,Anxiety disorders,6479.4297
Kentucky,Male,75 to 79,Anxiety disorders,3299.7583
Kentucky,Female,70 to 74,Anxiety disorders,7103.2452
Kentucky,Male,70 to 74,Anxiety disorders,3608.936
Kentucky,Female,65 to 69,Anxiety disorders,7823.7468
Kentucky,Male,65 to 69,Anxiety disorders,3960.8823
Kentucky,Female,60 to 64,Anxiety disorders,8724.7749
Kentucky,Male,60 to 64,Anxiety disorders,4431.4705
Kentucky,Female,55 to 59,Anxiety disorders,9839.4349
Kentucky,Male,55 to 59,Anxiety disorders,5097.0866
Kentucky,Female,50 to 54,Anxiety disorders,10846.2637
Kentucky,Male,50 to 54,Anxiety disorders,5746.1539
Kentucky,Female,45 to 49,Anxiety disorders,11568.937
Kentucky,Male,45 to 49,Anxiety disorders,6248.7749
Kentucky,Female,40 to 44,Anxiety disorders,11867.2339
Kentucky,Male,40 to 44,Anxiety disorders,6454.4486
Kentucky,Female,35 to 39,Anxiety disorders,11657.8794
Kentucky,Male,35 to 39,Anxiety disorders,6198.5441
Kentucky,Female,30 to 34,Anxiety disorders,11239.0023
Kentucky,Male,30 to 34,Anxiety disorders,5830.9227
Kentucky,Female,25 to 29,Anxiety disorders,10627.5725
Kentucky,Male,25 to 29,Anxiety disorders,5480.6114
Kentucky,Female,20 to 24,Anxiety disorders,9673.269
Kentucky,Male,20 to 24,Anxiety disorders,5155.5897
Kentucky,Female,80 plus,Anxiety disorders,5441.502994
Kentucky,Female,80 plus,Major depressive disorder,2146.932178
Kentucky,Male,80 plus,Major depressive disorder,1690.776206
Kentucky,Female,75 to 79,Major depressive disorder,1844.5388
Kentucky,Male,75 to 79,Major depressive disorder,1383.96383
Kentucky,Female,70 to 74,Major depressive disorder,2489.1586
Kentucky,Male,70 to 74,Major depressive disorder,1574.2785
Kentucky,Female,65 to 69,Major depressive disorder,3133.3406
Kentucky,Male,65 to 69,Major depressive disorder,1765.3912
Kentucky,Female,60 to 64,Major depressive disorder,3779.2731
Kentucky,Male,60 to 64,Major depressive disorder,1964.6271
Kentucky,Female,55 to 59,Major depressive disorder,4436.9435
Kentucky,Male,55 to 59,Major depressive disorder,2324.5885
Kentucky,Female,50 to 54,Major depressive disorder,5091.6079
Kentucky,Male,50 to 54,Major depressive disorder,2775.6703
Kentucky,Female,45 to 49,Major depressive disorder,5735.2379
Kentucky,Female,40 to 44,Major depressive disorder,6341.9563
Kentucky,Male,40 to 44,Major depressive disorder,3643.7395
Kentucky,Female,35 to 39,Major depressive disorder,6251.1163
Kentucky,Male,35 to 39,Major depressive disorder,3599.452
Kentucky,Female,30 to 34,Major depressive disorder,5762.8747
Kentucky,Male,30 to 34,Major depressive disorder,3293.5558
Kentucky,Female,25 to 29,Major depressive disorder,5904.3811
Kentucky,Male,25 to 29,Major depressive disorder,3404.0752
Kentucky,Female,20 to 24,Major depressive disorder,6431.8486
Kentucky,Male,20 to 24,Major depressive disorder,3727.8154
Kentucky,Female,15 to 19,Major depressive disorder,7006.0601
Kentucky,Male,80 to 84,Major depressive disorder,1430.05752
Kentucky,Female,80 to 84,Major depressive disorder,1671.61344
Kentucky,Male,45 to 49,Major depressive disorder,3221.418
Louisiana,Male,60 to 64,Anxiety disorders,4431.4705
Louisiana,Female,55 to 59,Anxiety disorders,9839.4349
Louisiana,Male,55 to 59,Anxiety disorders,5097.0866
Louisiana,Female,50 to 54,Anxiety disorders,10846.2637
Louisiana,Male,50 to 54,Anxiety disorders,5746.1539
Louisiana,Female,45 to 49,Anxiety disorders,11568.937
Louisiana,Male,45 to 49,Anxiety disorders,6248.7749
Louisiana,Female,40 to 44,Anxiety disorders,11867.2339
Louisiana,Male,40 to 44,Anxiety disorders,6454.4486
Louisiana,Female,35 to 39,Anxiety disorders,11657.8794
Louisiana,Male,35 to 39,Anxiety disorders,6198.5441
Louisiana,Female,30 to 34,Anxiety disorders,11239.0023
Louisiana,Male,30 to 34,Anxiety disorders,5830.9227
Louisiana,Female,25 to 29,Anxiety disorders,10627.5725
Louisiana,Male,25 to 29,Anxiety disorders,5480.6114
Louisiana,Female,20 to 24,Anxiety disorders,9673.269
Louisiana,Male,20 to 24,Anxiety disorders,5155.5897
Louisiana,Female,15 to 19,Anxiety disorders,8210.5058
Louisiana,Male,15 to 19,Anxiety disorders,4776.0519
Louisiana,Female,60 to 64,Anxiety disorders,8724.7749
Louisiana,Male,65 to 69,Anxiety disorders,3960.8823
Louisiana,Female,65 to 69,Anxiety disorders,7823.7468
Louisiana,Male,70 to 74,Anxiety disorders,3608.936
Louisiana,Female,80 to 84,Anxiety disorders,5899.2936
Louisiana,Male,80 to 84,Anxiety disorders,3001.3214
Louisiana,Female,80 plus,Anxiety disorders,5426.763289
Louisiana,Male,80 plus,Anxiety disorders,2791.510626
Louisiana,Female,75 to 79,Anxiety disorders,6479.4297
Louisiana,Male,75 to 79,Anxiety disorders,3299.7583
Louisiana,Female,70 to 74,Anxiety disorders,7103.2452
Louisiana,Female,20 to 24,Depressive disorders,7721.6
Louisiana,Male,20 to 24,Depressive disorders,4539.135
Louisiana,Female,15 to 19,Depressive disorders,7653.75
Louisiana,Male,15 to 19,Depressive disorders,3487.35
Louisiana,Male,25 to 29,Depressive disorders,4542.695
Louisiana,Female,25 to 29,Depressive disorders,7491.09
Louisiana,Female,30 to 34,Depressive disorders,7586.1
Louisiana,Female,40 to 44,Major depressive disorder,5448.7738
Louisiana,Male,45 to 49,Major depressive disorder,2682.2623
Louisiana,Female,45 to 49,Major depressive disorder,4905.1299
Louisiana,Male,50 to 54,Major depressive disorder,2333.7073
Louisiana,Female,50 to 54,Major depressive disorder,4326.665
Louisiana,Male,55 to 59,Major depressive disorder,1982.5132
Louisiana,Female,55 to 59,Major depressive disorder,3740.5189
Louisiana,Male,60 to 64,Major depressive disorder,1698.8537
Louisiana,Female,60 to 64,Major depressive disorder,3173.1102
Louisiana,Male,65 to 69,Major depressive disorder,1532.1249
Louisiana,Female,65 to 69,Major depressive disorder,2648.2221
Louisiana,Female,70 to 74,Major depressive disorder,2125.4207
Louisiana,Male,40 to 44,Major depressive disorder,3015.3041
Louisiana,Male,75 to 79,Major depressive disorder,1210.23778
Louisiana,Male,80 plus,Major depressive disorder,1542.00967
Louisiana,Female,80 plus,Major depressive disorder,1937.48859
Louisiana,Male,80 to 84,Major depressive disorder,1267.71497
Louisiana,Female,80 to 84,Major depressive disorder,1486.01137
Louisiana,Male,30 to 34,Depressive disorders,4610.81
Louisiana,Female,75 to 79,Major depressive disorder,1601.6749
Louisiana,Female,35 to 39,Major depressive disorder,5266.0656
Louisiana,Male,70 to 74,Major depressive disorder,1371.0103
Louisiana,Female,30 to 34,Major depressive disorder,4671.4397
Louisiana,Male,45 to 49,Depressive disorders,4663.995
Louisiana,Female,45 to 49,Depressive disorders,8191.405
Louisiana,Male,35 to 39,Major depressive disorder,3011.7307
Louisiana,Female,40 to 44,Depressive disorders,8692.98
Louisiana,Male,40 to 44,Depressive disorders,4977.41
Louisiana,Female,35 to 39,Depressive disorders,8357.06
Louisiana,Male,50 to 54,Depressive disorders,4274.065
Louisiana,Female,50 to 54,Depressive disorders,7531.215
Louisiana,Male,55 to 59,Depressive disorders,3872.855
Louisiana,Female,55 to 59,Depressive disorders,6823.715
Louisiana,Female,60 to 64,Depressive disorders,6113.73
Louisiana,Male,35 to 39,Depressive disorders,4901.345
Louisiana,Male,65 to 69,Depressive disorders,3313.56
Louisiana,Female,65 to 69,Depressive disorders,5413.685
Louisiana,Male,60 to 64,Depressive disorders,3523.18
Louisiana,Female,70 to 74,Depressive disorders,4696.415
Louisiana,Male,30 to 34,Major depressive disorder,2818.8382
Louisiana,Female,25 to 29,Major depressive disorder,4878.4439
Louisiana,Male,25 to 29,Major depressive disorder,2939.7435
Louisiana,Male,70 to 74,Depressive disorders,3113.97
Louisiana,Female,20 to 24,Major depressive disorder,5573.5532
Louisiana,Male,20 to 24,Major depressive disorder,3217.2282
Louisiana,Male,15 to 19,Major depressive disorder,2622.0244
Louisiana,Female,15 to 19,Major depressive disorder,6282.388
Louisiana,Male,80 to 84,Depressive disorders,2942.84
Louisiana,Female,80 plus,Depressive disorders,3953.726207
Louisiana,Male,80 plus,Depressive disorders,3180.775414
Louisiana,Female,75 to 79,Depressive disorders,3974.195
Louisiana,Male,75 to 79,Depressive disorders,2924.285
Louisiana,Female,80 to 84,Depressive disorders,3654.92
Maine,Male,15 to 19,Anxiety disorders,4776.0519
Maine,Female,30 to 34,Anxiety disorders,11239.0023
Maine,Male,30 to 34,Anxiety disorders,5830.9227
Maine,Female,25 to 29,Anxiety disorders,10627.5725
Maine,Male,25 to 29,Anxiety disorders,5480.6114
Maine,Female,20 to 24,Anxiety disorders,9673.269
Maine,Male,20 to 24,Anxiety disorders,5155.5897
Maine,Female,15 to 19,Anxiety disorders,8210.5058
Maine,Male,25 to 29,Major depressive disorder,3402.7081
Maine,Male,15 to 19,Depressive disorders,3817.775
Maine,Female,15 to 19,Depressive disorders,8298.51
Maine,Male,20 to 24,Depressive disorders,5097.32
Maine,Female,20 to 24,Depressive disorders,8201.875
Maine,Male,25 to 29,Depressive disorders,4991.325
Maine,Female,25 to 29,Depressive disorders,7785.64
Maine,Male,30 to 34,Depressive disorders,5018.655
Maine,Female,30 to 34,Depressive disorders,7788.33
Maine,Male,35 to 39,Depressive disorders,5490.29
Maine,Female,35 to 39,Depressive disorders,8696.715
Maine,Male,40 to 44,Depressive disorders,5631.85
Maine,Female,40 to 44,Depressive disorders,9073.685
Maine,Male,45 to 49,Depressive disorders,5204.03
Maine,Female,45 to 49,Depressive disorders,8539.02
Maine,Female,50 to 54,Depressive disorders,7848.235
Maine,Male,55 to 59,Depressive disorders,4159.29
Maine,Female,55 to 59,Depressive disorders,7101.89
Maine,Male,60 to 64,Depressive disorders,3726.955
Maine,Female,60 to 64,Depressive disorders,6356.685
Maine,Male,65 to 69,Depressive disorders,3485.395
Maine,Female,65 to 69,Depressive disorders,5646.595
Maine,Male,70 to 74,Depressive disorders,3257.45
Maine,Female,70 to 74,Depressive disorders,4926.91
Maine,Male,75 to 79,Depressive disorders,3054.735
Maine,Female,75 to 79,Depressive disorders,4179.98
Maine,Male,80 plus,Depressive disorders,3317.94004
Maine,Female,80 plus,Depressive disorders,4198.082483
Maine,Male,35 to 39,Anxiety disorders,6198.5441
Maine,Male,50 to 54,Depressive disorders,4692.58
Maine,Male,80 to 84,Depressive disorders,3068.295
Maine,Male,15 to 19,Major depressive disorder,2970.4815
Maine,Female,80 to 84,Major depressive disorder,1709.169
Maine,Male,80 to 84,Major depressive disorder,1397.74909
Maine,Female,80 plus,Major depressive disorder,2197.540188
Maine,Male,80 plus,Major depressive disorder,1681.493154
Maine,Female,75 to 79,Major depressive disorder,1815.3074
Maine,Male,75 to 79,Major depressive disorder,1341.19324
Maine,Female,70 to 74,Major depressive disorder,2351.612
Maine,Male,70 to 74,Major depressive disorder,1525.123
Maine,Female,65 to 69,Major depressive disorder,2885.9429
Maine,Male,65 to 69,Major depressive disorder,1710.4947
Maine,Female,60 to 64,Major depressive disorder,3422.4507
Maine,Male,60 to 64,Major depressive disorder,1905.5849
Maine,Female,80 to 84,Depressive disorders,3867.43
Maine,Female,55 to 59,Major depressive disorder,4025.3891
Maine,Female,50 to 54,Major depressive disorder,4660.5949
Maine,Male,50 to 54,Major depressive disorder,2766.8231
Maine,Female,45 to 49,Major depressive disorder,5286.6702
Maine,Male,45 to 49,Major depressive disorder,3243.5767
Maine,Female,40 to 44,Major depressive disorder,5872.1037
Maine,Male,40 to 44,Major depressive disorder,3694.0846
Maine,Female,35 to 39,Major depressive disorder,5620.4832
Maine,Male,35 to 39,Major depressive disorder,3621.9953
Maine,Female,30 to 34,Major depressive disorder,4899.6886
Maine,Male,30 to 34,Major depressive disorder,3259.3557
Maine,Female,25 to 29,Major depressive disorder,5189.8808
Maine,Female,20 to 24,Major depressive disorder,6091.5744
Maine,Male,20 to 24,Major depressive disorder,3800.5504
Maine,Female,15 to 19,Major depressive disorder,6974.4188
Maine,Male,55 to 59,Major depressive disorder,2284.1787
Maine,Female,35 to 39,Anxiety disorders,11657.8794
Maine,Female,40 to 44,Anxiety disorders,11867.2339
Maine,Male,40 to 44,Anxiety disorders,6454.4486
Maine,Female,80 to 84,Anxiety disorders,5899.2936
Maine,Male,80 to 84,Anxiety disorders,3001.3214
Maine,Female,80 plus,Anxiety disorders,5427.992587
Maine,Female,75 to 79,Anxiety disorders,6479.4297
Maine,Male,75 to 79,Anxiety disorders,3299.7583
Maine,Female,70 to 74,Anxiety disorders,7103.2452
Maine,Male,70 to 74,Anxiety disorders,3608.936
Maine,Female,65 to 69,Anxiety disorders,7823.7468
Maine,Male,65 to 69,Anxiety disorders,3960.8823
Maine,Female,60 to 64,Anxiety disorders,8724.7749
Maine,Male,60 to 64,Anxiety disorders,4431.4705
Maine,Female,55 to 59,Anxiety disorders,9839.4349
Maine,Male,55 to 59,Anxiety disorders,5097.0866
Maine,Female,50 to 54,Anxiety disorders,10846.2637
Maine,Male,50 to 54,Anxiety disorders,5746.1539
Maine,Female,45 to 49,Anxiety disorders,11568.937
Maine,Male,45 to 49,Anxiety disorders,6248.7749
Maine,Male,80 plus,Anxiety disorders,2801.664738
Maryland,Male,40 to 44,Depressive disorders,5297.97
Maryland,Female,25 to 29,Depressive disorders,8071.245
Maryland,Male,30 to 34,Depressive disorders,4629.98
Maryland,Female,30 to 34,Depressive disorders,7787.055
Maryland,Female,20 to 24,Depressive disorders,8854.745
Maryland,Male,35 to 39,Depressive disorders,5135.69
Maryland,Female,35 to 39,Depressive disorders,8666.585
Maryland,Male,25 to 29,Depressive disorders,4582.48
Maryland,Female,55 to 59,Depressive disorders,6723.265
Maryland,Male,45 to 49,Depressive disorders,4879.16
Maryland,Female,45 to 49,Depressive disorders,8394.615
Maryland,Male,50 to 54,Depressive disorders,4374.77
Maryland,Female,50 to 54,Depressive disorders,7587.985
Maryland,Male,55 to 59,Depressive disorders,3836.67
Maryland,Male,60 to 64,Depressive disorders,3418.035
Maryland,Female,60 to 64,Depressive disorders,5928.59
Maryland,Male,65 to 69,Depressive disorders,3209.7
Maryland,Male,20 to 24,Depressive disorders,4712.8
Maryland,Female,65 to 69,Depressive disorders,5270.21
Maryland,Female,40 to 44,Depressive disorders,9007.995
Maryland,Female,15 to 19,Depressive disorders,7999.58
Maryland,Male,70 to 74,Depressive disorders,3017.215
Maryland,Male,15 to 19,Depressive disorders,3377.145
Maryland,Female,70 to 74,Depressive disorders,4606.53
Maryland,Female,80 to 84,Major depressive disorder,1473.57698
Maryland,Female,75 to 79,Depressive disorders,3930.295
Maryland,Female,65 to 69,Major depressive disorder,2499.6804
Maryland,Male,70 to 74,Major depressive disorder,1269.03993
Maryland,Female,70 to 74,Major depressive disorder,2026.4948
Maryland,Male,75 to 79,Major depressive disorder,1117.06505
Maryland,Female,75 to 79,Major depressive disorder,1555.6736
Maryland,Male,80 plus,Major depressive disorder,1453.147171
Maryland,Female,80 plus,Major depressive disorder,1949.941396
Maryland,Male,80 to 84,Major depressive disorder,1175.30356
Maryland,Male,65 to 69,Major depressive disorder,1422.5014
Maryland,Male,75 to 79,Depressive disorders,2827.97
Maryland,Female,60 to 64,Major depressive disorder,2983.5308
Maryland,Female,55 to 59,Major depressive disorder,3639.4331
Maryland,Male,80 plus,Depressive disorders,3097.581803
Maryland,Female,80 plus,Depressive disorders,3954.046333
Maryland,Male,80 to 84,Depressive disorders,2861.36
Maryland,Male,15 to 19,Major depressive disorder,2512.4718
Maryland,Female,15 to 19,Major depressive disorder,6647.58
Maryland,Male,20 to 24,Major depressive disorder,3394.2977
Maryland,Female,20 to 24,Major depressive disorder,6801.4703
Maryland,Male,25 to 29,Major depressive disorder,2988.4603
Maryland,Female,25 to 29,Major depressive disorder,5486.2386
Maryland,Male,30 to 34,Major depressive disorder,2854.4181
Maryland,Female,30 to 34,Major depressive disorder,4889.9559
Maryland,Male,35 to 39,Major depressive disorder,3255.4453
Maryland,Female,35 to 39,Major depressive disorder,5592.0938
Maryland,Male,40 to 44,Major depressive disorder,3350.9214
Maryland,Female,40 to 44,Major depressive disorder,5800.0601
Maryland,Male,45 to 49,Major depressive disorder,2903.4353
Maryland,Female,45 to 49,Major depressive disorder,5116.3605
Maryland,Male,50 to 54,Major depressive disorder,2429.6967
Maryland,Female,50 to 54,Major depressive disorder,4385.2648
Maryland,Male,55 to 59,Major depressive disorder,1950.5035
Maryland,Male,60 to 64,Major depressive disorder,1586.2372
Maryland,Female,80 to 84,Depressive disorders,3642.35
Maryland,Female,50 to 54,Anxiety disorders,10846.2637
Maryland,Male,50 to 54,Anxiety disorders,5746.1539
Maryland,Female,45 to 49,Anxiety disorders,11568.937
Maryland,Male,45 to 49,Anxiety disorders,6248.7749
Maryland,Female,40 to 44,Anxiety disorders,11867.2339
Maryland,Male,40 to 44,Anxiety disorders,6454.4486
Maryland,Female,35 to 39,Anxiety disorders,11657.8794
Maryland,Male,35 to 39,Anxiety disorders,6198.5441
Maryland,Female,30 to 34,Anxiety disorders,11239.0023
Maryland,Male,30 to 34,Anxiety disorders,5830.9227
